material_id,energy_above_hull,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,density,vpa,packing fraction
mp-11919,0.0,4.0,38.0,34.0,12.0,10.4,4.0,8.0,82.0,74.0,61.2,21.28,67.0,9.012182,87.62,78.60781800000001,26.7315528,24.35537888,9.012182,63.05,1560.0,1496.95,859.22,636.936,63.05,2.0,15.0,13.0,7.2,6.24,2.0,2.0,5.0,3.0,2.6,0.9600000000000002,2.0,71.0,195.0,124.0,105.8,35.67999999999999,71.0,0.95,3.04,2.09,2.034,0.8048,1.57,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,1.2,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.2,1.44,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.2,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.2,1.44,0.0,7.89,54.23,46.34,19.9095,13.728199999999998,7.89,0.0,6.437,6.437,2.5748,3.0897600000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,200.2,9.919999999999993,194.0,3.7289239802922656,11.903913309012726,0.764607570612023
mp-11918,0.0,4.0,20.0,16.0,8.4,4.64,4.0,7.0,82.0,75.0,61.0,21.6,67.0,9.012182,40.078,31.065818000000004,17.2231528,9.14193888,9.012182,63.05,1560.0,1496.95,872.22,647.336,63.05,2.0,15.0,13.0,7.2,6.24,2.0,2.0,4.0,2.0,2.4,0.6399999999999999,2.0,71.0,176.0,105.0,102.0,29.6,71.0,1.0,3.04,2.04,2.044,0.7968,1.57,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,1.2,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.2,1.44,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.2,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.2,1.44,0.0,7.89,37.77,29.880000000000003,16.6175,8.461,7.89,0.0,6.437,6.437,2.5748,3.0897600000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,200.2,9.919999999999993,194.0,2.705682000709938,10.57024369710656,0.689252113002776
mp-11883,0.0,12.0,77.0,65.0,55.333333333333336,28.88888888888889,77.0,60.0,68.0,8.0,62.66666666666666,3.555555555555555,60.0,24.305,192.217,167.912,136.24633333333335,74.62755555555556,192.217,923.0,2739.0,1816.0,2133.6666666666665,807.1111111111112,2739.0,2.0,9.0,7.0,6.666666666666667,3.1111111111111107,9.0,3.0,6.0,3.0,5.0,1.3333333333333333,6.0,141.0,141.0,0.0,141.0,0.0,141.0,1.31,2.2,0.8900000000000001,1.903333333333333,0.3955555555555556,2.2,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,4.666666666666667,3.1111111111111107,7.0,0.0,14.0,14.0,9.333333333333334,6.222222222222221,14.0,2.0,23.0,21.0,16.0,9.333333333333334,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.3333333333333333,3.0,14.21,22.89,8.68,17.103333333333335,3.857777777777778,14.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,214.66666666666663,13.77777777777778,225.0,13.937746445522308,16.23234863551279,0.7135783227600478
mp-11872,0.1896938106666654,8.0,47.0,39.0,23.6,18.72,8.0,65.0,87.0,22.0,78.2,10.56,87.0,15.9994,107.8682,91.8688,52.74692,44.097024,15.9994,54.8,1234.93,1180.13,526.8520000000001,566.4624,54.8,11.0,16.0,5.0,14.0,2.4,16.0,2.0,5.0,3.0,3.2,1.44,2.0,66.0,145.0,79.0,97.6,37.92,66.0,1.93,3.44,1.51,2.836,0.7248,3.44,1.0,2.0,1.0,1.6,0.48,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,10.0,10.0,4.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,8.0,2.4,6.0,0.0,1.0,1.0,0.4,0.4800000000000001,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.6,0.48,2.0,9.105,16.33,7.224999999999998,11.995,3.467999999999999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,97.2,102.24,12.0,6.57731497140743,13.316729061320189,0.5561261363778285
mp-11882,0.2511476649999977,22.0,80.0,58.0,52.75,27.25,80.0,43.0,71.0,28.0,62.25,9.625,71.0,47.867,200.59,152.723,128.14825,72.44175000000001,200.59,234.32,1941.0,1706.68,941.8525,707.5325,234.32,4.0,12.0,8.0,9.75,2.875,12.0,4.0,6.0,2.0,5.0,1.0,6.0,132.0,160.0,28.0,139.0,10.5,132.0,1.54,2.0,0.4599999999999999,1.86,0.16,2.0,1.0,2.0,1.0,1.75,0.375,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,8.0,8.0,3.0,10.0,0.0,14.0,14.0,7.0,7.0,14.0,4.0,26.0,22.0,16.75,9.25,26.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.25,2.875,0.0,11.07,25.2375862069,14.1675862069,19.55879310345,5.67879310345,25.2375862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,5.633333333325e-06,8.4499999999875e-06,0.0,166.0,225.0,59.0,187.75,21.75,166.0,11.852244314937948,17.953998422942686,0.6972592918404642
mp-11973,0.0,45.0,70.0,25.0,55.0,10.0,45.0,39.0,80.0,41.0,59.333333333333336,13.77777777777778,39.0,102.9055,173.054,70.1485,131.5565,27.665000000000003,102.9055,505.08,2237.0,1731.92,1278.0266666666666,639.3155555555555,505.08,3.0,14.0,11.0,8.666666666666666,3.7777777777777777,3.0,5.0,6.0,1.0,5.333333333333333,0.4444444444444443,5.0,139.0,187.0,48.0,156.0,20.666666666666668,139.0,1.26,2.28,1.0199999999999998,1.8333333333333333,0.3822222222222222,1.26,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,1.0,0.0,2.0,2.0,0.6666666666666666,0.8888888888888888,0.0,0.0,10.0,10.0,6.0,4.0,0.0,0.0,14.0,14.0,4.666666666666667,6.222222222222222,0.0,9.0,16.0,7.0,13.0,2.6666666666666665,9.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,4.0,4.0,1.3333333333333333,1.7777777777777777,0.0,0.0,2.0,2.0,0.6666666666666666,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.333333333333333,1.5555555555555556,0.0,13.64,34.12,20.48,27.015,8.916666666666664,13.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,225.0,84.0,197.0,37.333333333333336,141.0,10.833638975150414,20.163765779819087,0.752593261249995
mp-12006,0.0,28.0,58.0,30.0,36.333333333333336,11.111111111111112,28.0,15.0,70.0,55.0,54.833333333333336,13.277777777777777,61.0,58.6934,140.116,81.42260000000002,81.21676666666667,30.03115555555556,58.6934,594.22,1728.0,1133.78,1429.5366666666666,397.9511111111112,1728.0,3.0,12.0,9.0,9.166666666666666,2.055555555555556,10.0,4.0,6.0,2.0,4.5,0.6666666666666666,4.0,124.0,204.0,80.0,140.66666666666666,22.222222222222214,124.0,1.12,1.91,0.7899999999999998,1.7416666666666665,0.2244444444444444,1.91,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,7.166666666666667,2.055555555555556,8.0,0.0,1.0,1.0,0.1666666666666666,0.2777777777777777,0.0,4.0,12.0,8.0,9.333333333333334,1.7777777777777777,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,2.833333333333333,2.055555555555556,2.0,0.0,13.0,13.0,2.1666666666666665,3.611111111111111,0.0,0.0,22.0,22.0,5.0,5.666666666666667,2.0,10.32,37.24,26.92,16.335833333333333,8.02111111111111,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.3969298,0.2646198666666666,0.5953947,194.0,225.0,31.0,214.66666666666663,13.77777777777778,225.0,9.399934931763308,14.347292303656491,0.9681775596941268
mp-11971,0.0,45.0,67.0,22.0,54.0,8.666666666666666,45.0,33.0,80.0,47.0,57.333333333333336,16.22222222222222,33.0,102.9055,164.93032,62.02481999999999,128.84860666666663,24.05447555555555,102.9055,505.08,2237.0,1731.92,1496.36,660.8533333333334,505.08,3.0,14.0,11.0,8.666666666666666,3.7777777777777777,3.0,5.0,6.0,1.0,5.333333333333333,0.4444444444444443,5.0,139.0,192.0,53.0,157.66666666666666,22.88888888888889,139.0,1.23,2.28,1.0499999999999998,1.8233333333333333,0.3955555555555555,1.23,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,1.0,0.0,2.0,2.0,0.6666666666666666,0.8888888888888888,0.0,0.0,10.0,10.0,6.0,4.0,0.0,0.0,11.0,11.0,3.6666666666666665,4.888888888888889,0.0,9.0,14.0,5.0,12.0,2.0,9.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,4.0,4.0,1.3333333333333333,1.7777777777777777,0.0,0.0,2.0,2.0,0.6666666666666666,0.8888888888888888,0.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,3.0,4.0,1.0,3.333333333333333,0.4444444444444444,3.0,13.64,33.285,19.645,25.8861111111,8.164074074066667,13.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,225.0,84.0,186.66666666666663,30.444444444444443,141.0,10.36476329905783,20.642839510416508,0.7351272696596628
mp-12007,0.0,29.0,67.0,38.0,38.5,12.666666666666666,29.0,33.0,70.0,37.0,59.833333333333336,8.944444444444443,64.0,63.546,164.93032,101.38432,88.58755333333333,33.38873777777778,63.546,594.22,1747.0,1152.78,1295.3833333333334,233.721111111111,1357.77,3.0,12.0,9.0,9.833333333333334,2.277777777777777,11.0,4.0,6.0,2.0,4.5,0.6666666666666666,4.0,132.0,192.0,60.0,144.0,16.0,132.0,1.23,1.9,0.6699999999999999,1.7533333333333332,0.1955555555555555,1.9,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,8.333333333333334,2.777777777777777,10.0,0.0,11.0,11.0,1.8333333333333333,3.055555555555556,0.0,11.0,13.0,2.0,11.5,0.6666666666666666,11.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.5,0.8333333333333334,0.0,0.0,3.0,3.0,1.1666666666666667,0.6111111111111112,1.0,11.07,30.7333333333,19.6633333333,15.751388888883334,6.241851851844444,11.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,214.66666666666663,13.77777777777778,225.0,9.754324443443531,15.080807920933054,0.8760782561478606
mp-11957,0.0,20.0,77.0,57.0,49.25,14.625,50.0,7.0,80.0,73.0,56.75,24.875,80.0,40.078,192.217,152.139,117.42875,38.675375,118.71,505.08,2739.0,2233.92,1216.04,761.48,505.08,2.0,14.0,12.0,9.75,4.25,14.0,4.0,6.0,2.0,5.0,0.5,5.0,139.0,176.0,37.0,148.75,13.625,139.0,1.0,2.2,1.2000000000000002,1.78,0.39,1.96,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,10.0,10.0,6.75,3.375,10.0,0.0,14.0,14.0,3.5,5.25,0.0,2.0,23.0,21.0,13.25,5.625,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,3.0,3.0,0.75,1.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.75,1.375,4.0,14.21,37.77,23.56,29.637500000000003,7.713749999999997,33.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,225.0,84.0,183.0,42.0,141.0,8.721382290502078,22.358270821564208,0.6739689389621193
mp-12004,0.0,13.0,68.0,55.0,29.0,22.285714285714285,13.0,35.0,78.0,43.0,63.57142857142857,16.3265306122449,73.0,26.9815386,167.259,140.2774614,67.37623082857142,57.07586809795919,26.9815386,933.47,1770.0,836.53,1387.7728571428572,389.40244897959184,933.47,3.0,14.0,11.0,10.428571428571429,4.244897959183673,13.0,3.0,6.0,3.0,3.857142857142857,1.2244897959183676,3.0,111.0,189.0,78.0,137.57142857142858,29.38775510204082,121.0,1.24,1.9,0.6599999999999999,1.587142857142857,0.1983673469387756,1.61,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,0.5714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,3.4285714285714284,4.8979591836734695,0.0,3.0,14.0,11.0,6.428571428571429,4.326530612244898,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.2857142857142856,1.8775510204081636,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.5714285714285714,0.8163265306122448,0.0,2.0,5.0,3.0,3.857142857142857,1.0612244897959182,5.0,16.48,30.585,14.105,21.641428571428573,5.110612244897959,16.48,0.0,0.773,0.773,0.2208571428571428,0.3155102040816326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,227.0,33.0,216.7142857142857,12.97959183673469,225.0,6.058300741017594,18.46736707042752,0.6234382970281365
mp-11959,0.0,20.0,50.0,30.0,41.25,10.625,50.0,7.0,80.0,73.0,56.5,24.75,80.0,40.078,118.71,78.63199999999999,95.100875,27.5114375,118.71,505.08,2237.0,1731.92,1090.54,585.46,505.08,2.0,14.0,12.0,9.75,4.25,14.0,4.0,5.0,1.0,4.75,0.375,5.0,139.0,176.0,37.0,149.0,13.5,139.0,1.0,2.28,1.2799999999999998,1.7999999999999998,0.4,1.96,1.0,2.0,1.0,1.75,0.375,2.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,10.0,10.0,7.0,3.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,12.0,9.75,4.25,14.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,2.0,2.0,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.75,1.375,4.0,13.64,37.77,24.130000000000003,29.495,7.927499999999998,33.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,225.0,84.0,183.0,42.0,141.0,7.078834288445148,22.30857680674197,0.6754702549238074
mp-11977,0.0,3.0,79.0,76.0,44.0,27.33333333333333,3.0,1.0,80.0,79.0,49.0,32.0,1.0,6.941,196.966569,190.025569,107.53918966666669,67.06545977777778,6.941,453.69,1337.33,883.6399999999999,765.3666666666667,381.3088888888889,453.69,1.0,14.0,13.0,8.666666666666666,5.111111111111112,1.0,2.0,6.0,4.0,4.333333333333333,1.5555555555555556,2.0,128.0,139.0,11.0,134.33333333333334,4.222222222222219,128.0,0.98,2.54,1.56,1.8266666666666669,0.5644444444444444,0.98,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,0.0,2.0,2.0,0.6666666666666666,0.8888888888888888,0.0,0.0,10.0,10.0,6.666666666666667,4.444444444444444,0.0,0.0,14.0,14.0,4.666666666666667,6.222222222222221,0.0,1.0,25.0,24.0,13.333333333333334,8.222222222222221,1.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,0.0,0.0,4.0,4.0,1.3333333333333333,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.0,1.3333333333333333,1.0,16.5933333333,33.285,16.691666666699998,22.192777777766665,7.394814814822221,16.5933333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,229.0,88.0,198.33333333333331,38.22222222222222,141.0,9.242249253859326,19.321381730419187,0.6184184319109328
mp-11964,0.0,48.0,78.0,30.0,64.0,11.2,58.0,15.0,70.0,55.0,45.2,24.16,15.0,112.411,195.084,82.673,156.56220000000002,30.81744,140.116,594.22,2041.4,1447.18,1363.804,542.0768,1071.0,3.0,12.0,9.0,7.6,3.68,3.0,5.0,6.0,1.0,5.8,0.3200000000000001,6.0,136.0,204.0,68.0,164.8,31.360000000000003,136.0,1.12,2.28,1.1599999999999997,1.698,0.4655999999999999,1.12,1.0,2.0,1.0,1.6,0.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,6.0,4.0,1.0,0.0,14.0,14.0,6.0,6.4,1.0,4.0,24.0,20.0,13.6,8.319999999999999,4.0,0.0,1.0,1.0,0.4,0.4800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,4.0,4.0,1.0,0.0,13.0,13.0,5.2,6.24,0.0,0.0,22.0,22.0,9.6,9.919999999999998,2.0,15.02,37.24,22.22,24.803000000000004,9.9496,15.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,206.4,14.88,194.0,11.030149733309418,23.56972988598448,0.7573630967904049
mp-11974,0.0,45.0,69.0,24.0,54.66666666666666,9.555555555555555,45.0,37.0,80.0,43.0,58.66666666666666,14.444444444444445,37.0,102.9055,168.93421,66.02871,130.18323666666666,25.833982222222215,102.9055,505.08,2237.0,1731.92,1520.0266666666666,676.6311111111112,505.08,3.0,14.0,11.0,8.666666666666666,3.7777777777777777,3.0,5.0,6.0,1.0,5.333333333333333,0.4444444444444443,5.0,139.0,190.0,51.0,157.0,22.0,139.0,1.25,2.28,1.0299999999999998,1.83,0.3866666666666666,1.25,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,1.0,0.0,2.0,2.0,0.6666666666666666,0.8888888888888888,0.0,0.0,10.0,10.0,6.0,4.0,0.0,0.0,13.0,13.0,4.333333333333333,5.777777777777778,0.0,9.0,15.0,6.0,12.666666666666666,2.4444444444444446,9.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,4.0,4.0,1.3333333333333333,1.7777777777777777,0.0,0.0,2.0,2.0,0.6666666666666666,0.8888888888888888,0.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,1.0,4.0,3.0,2.6666666666666665,1.1111111111111112,1.0,13.64,33.285,19.645,25.56833333333333,7.952222222222222,13.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,225.0,84.0,186.66666666666663,30.444444444444443,141.0,10.654227462905869,20.290007075228957,0.7479107420244141
mp-12005,0.0,13.0,69.0,56.0,29.285714285714285,22.693877551020403,13.0,37.0,78.0,41.0,64.14285714285714,15.510204081632654,73.0,26.9815386,168.93421,141.9526714,67.85486225714286,57.75962728163266,26.9815386,933.47,1818.0,884.53,1401.4871428571428,401.1575510204081,933.47,3.0,14.0,11.0,10.428571428571429,4.244897959183673,13.0,3.0,6.0,3.0,3.857142857142857,1.2244897959183676,3.0,111.0,190.0,79.0,137.85714285714286,29.79591836734694,121.0,1.25,1.9,0.6499999999999999,1.59,0.1942857142857143,1.61,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,0.5714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,3.7142857142857135,5.306122448979592,0.0,3.0,15.0,12.0,6.714285714285714,4.7346938775510194,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.2857142857142856,1.8775510204081636,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2857142857142857,0.4081632653061224,0.0,1.0,5.0,4.0,3.571428571428572,1.469387755102041,5.0,16.48,29.78,13.3,21.41142857142857,4.782040816326529,16.48,0.0,0.773,0.773,0.2208571428571428,0.3155102040816326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,227.0,33.0,216.7142857142857,12.97959183673469,225.0,6.160328123171391,18.29052731304261,0.6294659350127618
mp-11984,0.0,12.0,81.0,69.0,44.0,24.666666666666668,12.0,12.0,76.0,64.0,52.0,26.666666666666668,12.0,24.305,204.3833,180.07829999999998,105.86471666666668,65.67905555555555,24.305,577.0,1799.0,1222.0,1099.6666666666667,466.22222222222223,577.0,2.0,13.0,11.0,6.0,4.666666666666667,2.0,3.0,6.0,3.0,4.666666666666667,1.1111111111111112,3.0,141.0,190.0,49.0,158.66666666666666,20.88888888888889,141.0,1.22,1.62,0.4000000000000001,1.3833333333333333,0.1577777777777778,1.22,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,10.0,10.0,3.6666666666666665,4.222222222222222,0.0,0.0,14.0,14.0,4.666666666666667,6.222222222222222,0.0,2.0,27.0,25.0,10.666666666666666,10.88888888888889,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.6666666666666667,2.2222222222222223,0.0,0.0,9.0,9.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,4.666666666666667,3.111111111111111,0.0,22.89,32.365,9.475,27.388333333333332,3.317777777777779,22.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,194.0,0.0,194.0,0.0,194.0,6.957242343985785,25.267554205167333,0.8877933981218173
mp-11947,0.0,3.0,47.0,44.0,27.5,19.5,47.0,1.0,73.0,72.0,51.0,25.0,65.0,6.941,107.8682,100.9272,62.41473465,45.45346535,107.8682,453.69,1234.93,781.24,964.255,270.675,1234.93,1.0,13.0,12.0,9.0,4.0,11.0,2.0,5.0,3.0,3.75,1.25,5.0,121.0,145.0,24.0,134.75,10.25,145.0,0.98,1.93,0.95,1.6124999999999998,0.3174999999999999,1.93,1.0,2.0,1.0,1.25,0.375,1.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,10.0,10.0,5.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,10.0,6.5,4.5,11.0,0.0,1.0,1.0,0.75,0.375,1.0,0.0,5.0,5.0,1.25,1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.0,1.5,1.0,16.33,16.5933333333,0.2633333333000003,16.433333333325,0.1033333333250006,16.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,229.0,4.0,226.0,1.5,225.0,6.698327915374872,15.472832425045512,0.8929498046353639
